Lang,Class,Year,Task,Solution
de,1113,2024,b4,E
de,1113,2024,b5,A
de,1113,2024,b6,E
de,1113,2024,b7,C
de,1113,2024,b8,D
de,1113,2024,b9,B
de,1113,2024,b10,C
de,1113,2024,c1,B
de,1113,2024,c2,D
de,1113,2024,c3,C
de,1113,2024,c4,A
de,1113,2024,c5,A
de,1113,2024,c6,B
de,1113,2024,c7,C
de,1113,2024,c8,E
de,1113,2024,c9,D
de,1113,2024,c10,A
de,34,2023,a1,D
de,34,2023,a2,C
de,34,2023,a3,E
de,34,2023,a4,C
de,34,2023,a5,A
de,34,2023,a6,B
de,34,2023,a7,C
de,34,2023,a8,B
de,34,2023,b1,A
de,34,2023,b2,C
de,34,2023,b3,D
de,34,2023,b4,E
de,34,2023,b5,B
de,34,2023,b6,A
de,34,2023,b7,E
de,34,2023,b8,C
de,34,2023,c1,D
de,34,2023,c2,B
de,34,2023,c3,B
de,34,2023,c4,B
de,34,2023,c5,A
de,34,2023,c6,D
de,34,2023,c7,E
de,34,2023,c8,E
de,56,2023,a1,A
de,56,2023,a2,D
de,56,2023,a3,C
de,56,2023,a4,B
de,56,2023,a5,A
de,56,2023,a6,B
de,56,2023,a7,E
de,56,2023,a8,B
de,56,2023,b1,E
de,56,2023,b2,C
de,56,2023,b3,B
de,56,2023,b4,C
de,56,2023,b5,A
de,56,2023,b6,D
de,56,2023,b7,E
de,56,2023,b8,A
de,56,2023,c1,A
de,56,2023,c2,E
de,56,2023,c3,C
de,56,2023,c4,D
de,56,2023,c5,C
de,56,2023,c6,B
de,56,2023,c7,C
de,56,2023,c8,D
de,78,2023,a1,D
de,78,2023,a2,E
de,78,2023,a3,A
de,78,2023,a4,B
de,78,2023,a5,D
de,78,2023,a6,C
de,78,2023,a7,D
de,78,2023,a8,A
de,78,2023,a9,B
de,78,2023,a10,A
de,78,2023,b1,B
de,78,2023,b2,E
de,78,2023,b3,E
de,78,2023,b4,C
de,78,2023,b5,B
de,78,2023,b6,D
de,78,2023,b7,A
de,78,2023,b8,D
de,78,2023,b9,B
de,78,2023,b10,D
de,78,2023,c1,D
de,78,2023,c2,E
de,78,2023,c3,B
de,78,2023,c4,C
de,78,2023,c5,E
de,78,2023,c6,A
de,78,2023,c7,C
de,78,2023,c8,C
de,78,2023,c9,B
de,78,2023,c10,D
de,910,2023,a1,B
de,910,2023,a2,D
de,910,2023,a3,C
de,910,2023,a4,E
de,910,2023,a5,D
de,910,2023,a6,C
de,910,2023,a7,B
de,910,2023,a8,C
de,910,2023,a9,E
de,910,2023,a10,A
de,910,2023,b1,C
de,910,2023,b2,B
de,910,2023,b3,A
de,910,2023,b4,E
de,910,2023,b5,C
de,910,2023,b6,D
de,910,2023,b7,E
de,910,2023,b8,B
de,910,2023,b9,A
de,910,2023,b10,E
de,910,2023,c1,D
de,910,2023,c2,C
de,910,2023,c3,E
de,910,2023,c4,A
de,910,2023,c5,A
de,910,2023,c6,D
de,910,2023,c7,B
de,910,2023,c8,C
de,910,2023,c9,E
de,910,2023,c10,A
de,1113,2023,a1,A
de,1113,2023,a2,C
de,1113,2023,a3,B
de,1113,2023,a4,E
de,1113,2023,a5,C
de,1113,2023,a6,C
de,1113,2023,a7,E
de,1113,2023,a8,B
de,1113,2023,a9,D
de,1113,2023,a10,B
de,1113,2023,b1,E
de,1113,2023,b2,C
de,1113,2023,b3,A
de,1113,2023,b4,D
de,1113,2023,b5,D
de,1113,2023,b6,A
de,1113,2023,b7,D
de,1113,2023,b8,B
de,1113,2023,b9,E
de,1113,2023,b10,B
de,1113,2023,c1,A
de,1113,2023,c2,E
de,1113,2023,c3,E
de,1113,2023,c4,B
de,1113,2023,c5,C
de,1113,2023,c6,B
de,1113,2023,c7,A
de,1113,2023,c8,A
de,1113,2023,c9,C
de,1113,2023,c10,C
